,day,value
150,150,12006.401176470588
151,151,11792.463749999999
152,152,44543.996666666666
153,153,9882.03
154,154,16675.925
155,156,19756.571666666667
156,157,41175.12333333333
157,158,26389.510000000002
158,159,50473.216666666674
159,160,15002.715
160,161,-4461.883333333341
161,162,69239.338
162,163,42133.3775
163,164,52932.77923076924
164,165,73141.99333333333
165,166,31083.472500000003
166,167,17616.536190476185
167,168,4099.904084507042
168,169,15081.860476190473
169,170,22665.782333333333
170,171,15014.768292682922
171,172,12303.63380952381
172,173,-18450.839000000007
173,174,16513.47
174,175,22356.36384615385
175,176,18770.24125
176,177,99522.94571428571
177,178,-25414.782499999994
178,179,-31683.676551724133
179,180,22195.2625
180,181,23955.283076923082
181,182,14267.741900000005
182,183,11310.84592105263
183,184,12810.41387096774
184,185,-5848.54157894737
185,186,1745.6890909090923
186,187,-38501.80242424242
187,188,61064.84500000001
188,189,76354.5311764706
189,190,53970.95928571428
190,191,104731.545
191,192,-15039.128181818174
192,193,-8383.83065934066
193,194,-37782.13662337664
194,195,-22413.392264150945
195,196,19581.251860465116
196,197,-132879.34807692308
197,198,-56245.216666666645
198,199,15036.407692307692
199,200,11240.81
200,201,11460.437209302325
201,202,-15132.892039473698
202,203,9283.118235294118
203,204,11066.651228070175
204,205,14168.181578947371
205,206,14491.441764705882
206,207,-26366.133673469398
207,208,11394.916170212764
208,209,17695.57
209,210,22498.253333333338
210,211,17713.0888
211,212,11228.27117647059
212,213,-15402.12675675676
213,214,17994.598333333335
214,215,20239.15692307692
215,216,-254297.0214285715
216,217,17466.206999999995
217,218,31315.551666666663
218,219,11210.9375
219,220,4504.188113207547
220,221,-64481.97025641026
221,222,-14319.44153846154
222,223,25021.17410447762
223,224,25655.04226190476
224,225,33095.08540540541
225,226,21853.096190476193
226,227,-9709.543099999992
227,228,-52682.767261904766
228,229,-17788.427241379322
229,230,18772.647428571425
230,231,18498.85888888889
231,232,11805.025000000001
232,233,1932.2988888888892
233,234,-37750.008
234,235,21199.498333333333
235,236,25032.891346153843
236,237,-42521.60285714285
237,238,37434.156666666655
238,239,-341769.02357142855
239,240,16714.426428571434
240,241,10830.687500000002
241,242,-5779.345961538463
242,243,10725.691818181816
243,244,-2857.1797777777765
244,245,-10296.800000000001
245,246,19266.408947368418
246,247,11497.2912
247,248,8040.342258064515
248,249,-13381.51788888889
249,250,32283.865671641783
250,251,-16356.24511111111
251,252,-9108.311749999997
252,253,86411.60884615386
253,254,35318.630000000005
254,255,-56779.90280701755
255,256,-10052.432333333327
256,257,3216.246408450702
257,258,24601.585490196077
258,259,15962.285499999994
259,260,21368.609090909085
260,261,-27287.87692307692
261,262,-2795.972857142855
262,263,-58195.50085106383
263,264,8578.338354430383
264,265,-49447.765499999994
265,266,10158.167837837838
266,267,25810.064
267,268,220634.27399999998
268,269,-28516.289090909107
269,270,-98247.114
270,271,-16390.456315789466
271,272,17090.177916666664
272,273,9289.380434782608
273,274,32681.282000000003
274,275,53676.77318181817
275,276,-143018.51375
276,277,46880.64566666666
277,278,112377.45909090908
278,279,-33755.412500000006
279,280,95220.9706521739
280,281,57911.958636363626
281,282,306.8479999999916
282,283,-15795.935000000003
283,284,-58033.41860465112
284,285,-15343.682394366188
285,286,20331.558985507258
286,287,19920.54721311475
287,288,-49902.37611111113
288,289,22010.41677419355
289,290,-73399.33583333333
290,291,34475.82818181818
291,292,-7191.421714285717
292,293,-23863.46666666666
293,294,4095.732727272731
294,296,31442.82
295,297,15604.50743589743
296,298,5191.521951219513
297,299,11668.468055555557
298,300,1186.5752941176447
299,301,-117099.94375
300,302,63735.78676470587
301,303,65345.667333333324
302,304,58554.690816326525
303,305,23160.812857142853
304,306,-16327.808823529414
305,307,33812.763076923075
306,308,60464.545000000006
307,309,-720300.1244444444
308,310,-110524.32250000001
309,311,46256.882
310,312,19603.052077922082
311,313,15089.382235294115
312,314,15742.71144329897
313,315,8515.85487804878
314,316,7136.830000000001
315,317,8322.366666666665
316,318,25496.135555555556
317,319,63152.15666666667
318,320,45041.09266666668
319,321,4245.762727272724
320,322,-107336.80733333333
321,323,10471.5825
322,324,-105033.99333333333
323,325,17857.026444444444
324,326,-6860.184933333332
325,327,20106.154492753616
326,328,18774.2044117647
327,329,-31726.704799999996
328,330,15212.33666666667
329,331,60976.615
330,332,-147799.225
331,333,18409.227142857144
332,334,-1549.68
333,335,67.375
334,336,-171203.7968421053
335,337,27545.257894736846
336,338,-52293.90499999999
337,339,23447.36000000001
338,340,-12425.414285714282
339,341,25082.066857142854
340,342,17936.229999999992
341,343,-92964.31260869565
342,344,39580.5225
343,345,-9749.314545454545
344,346,8556.936666666666
345,347,57793.82857142857
346,348,-36255.91521739131
347,349,35955.7065625
348,350,41547.75550000001
349,351,28112.126
350,352,39856.580625
351,353,47029.476153846146
352,354,23724.356666666663
353,355,12202.468181818182
354,356,-38181.691249999996
355,357,-138526.5866666667
356,358,21183.070000000003
357,359,27966.643333333337
358,360,31534.903
359,361,23887.81117647059
360,362,-28014.35269230768
361,363,60261.82608695651
362,364,85635.83249999999
363,365,80544.155
364,366,42694.86
365,367,-237921.58666666664
366,368,21377.075666666668
367,369,23489.84943396227
368,370,-110924.05307692308
369,371,40768.458
370,372,27373.77814814814
371,373,35378.277727272725
372,374,35195.747
373,375,-182020.75454545455
374,376,38084.61538461538
375,377,-139513.08000000005
376,378,19990.974827586204
377,379,16029.100999999999
378,380,9021.845
379,381,-63905.169999999984
380,382,18945.84689655172
381,383,14878.953888888887
382,384,-381.86999999999534
383,385,-54813.956060606055
384,386,81140.85409090908
385,387,75857.40857142859
386,388,-235000.5338461539
387,389,15953.67683544304
388,390,23079.84646464647
389,391,23853.083506493505
390,392,26825.813478260872
391,393,-98196.42777777778
392,394,40152.479999999996
393,395,-124500.93687499998
394,396,19398.724666666665
395,397,-30219.037321428586
396,398,23761.788800000002
397,399,-6356.462499999997
398,400,16581.768461538464
399,401,39230.53333333333
400,402,41100.259999999995
401,403,-68527.73318181816
402,404,28527.552718446605
403,405,24478.040652173924
404,406,98018.60000000003
405,407,102228.5260377358
406,408,66213.68045454544
407,409,-417792.1615384615
408,410,-341856.7494736843
409,411,-12462.160238095246
410,412,-124104.02137254902
411,413,79459.25166666668
412,414,94473.32416666666
413,415,44554.885510204076
414,416,20538.901071428576
415,417,-60399.589583333356
416,418,42290.25895522389
417,419,-195416.57461538457
418,420,66949.66258064518
419,421,42908.2207142857
420,422,22863.423333333336
421,423,-162840.0986111111
422,424,24320.555000000004
423,425,29266.710810810804
424,426,-47958.72374999999
425,427,39205.10352941177
426,428,21909.929999999997
427,429,21775.75857142857
428,430,-94162.08736842107
429,431,78726.83444444445
430,432,28289.44845238093
431,433,24632.411911764695
432,434,23216.984090909085
433,435,46408.855166666675
434,436,61442.641874999994
435,437,-159021.43679999994
436,438,69513.0750980392
437,439,-59534.58068965518
438,440,42813.6196969697
439,441,43448.138799999986
440,442,10365.8834375
441,443,-29972.086060606056
442,444,-65666.41814814816
443,445,31122.971379310347
444,446,-215725.42464285714
445,447,7280.510833333331
446,448,-172523.76333333334
447,449,60475.02333333334
448,450,10555.805
449,451,12578.058571428572
450,452,20134.249591836735
451,453,15910.256901408444
452,454,25628.638292682925
453,455,-80123.90923076922
454,456,18180.3165
