,day,value
316,320,-36534.19107142858
317,321,17858.524222222222
318,322,13069.361666666664
319,323,-36148.26972222222
320,324,6931.070434782609
321,325,-6301.8956
322,326,39590.67690909091
323,327,-50197.936545454555
324,328,16152.381590909092
325,329,-4574.9014117647075
326,330,17103.80314285714
327,331,6020.173389830508
328,332,23159.74275000001
329,333,13862.64647058824
330,334,-99752.44804878051
331,335,16848.859733333335
332,336,-16236.34
333,337,-3888.2589473684225
334,338,3677.415689655172
335,339,-13207.0793877551
336,340,30265.165833333336
337,341,-49463.812162162176
338,342,25296.3369047619
339,343,5684.452500000002
340,344,6167.488333333336
341,345,5194.471639344262
342,346,2610.599999999999
343,347,61706.817
344,348,-84474.85477272725
345,349,9368.686153846153
346,350,15151.834285714285
347,351,-31227.656111111115
348,352,20727.406666666666
349,353,-1703.2233870967732
350,354,-20715.127260273974
351,355,-9372.26388888889
352,356,17912.235365853656
353,357,11347.75609375
354,358,-8844.722424242416
355,359,-2209.8098000000045
356,360,13283.386730769233
357,361,-4196.454745762715
358,362,3489.7502564102588
359,363,14091.850399999998
360,364,16778.442682926827
361,365,19636.77791666667
362,366,-15911.194259259242
363,367,-526.2505454545482
364,368,-35794.969999999994
365,369,13177.700312500001
366,370,-5095.03732394366
367,371,27789.937368421055
368,372,-19175.581886792465
369,373,-4348.455882352942
370,374,23537.852830188684
371,375,-45832.63607142858
372,376,-3300.0591666666664
373,377,25128.61139534883
374,378,3813.2471698113304
375,379,-18485.30946666667
376,380,24179.438809523814
377,381,3630.6403278688476
378,382,24249.27761904763
379,383,-84203.16770833332
380,384,3485.247368421054
381,385,10382.671351351353
382,386,-1756.493000000003
383,387,-13958.011395348836
384,388,27175.91088235294
385,389,7419.396615384616
386,390,-42461.221111111125
387,391,-9142.137272727272
388,392,24812.487826086955
389,393,19359.523023255806
390,394,-29729.911818181827
391,395,9980.130571428572
392,396,21610.903437499997
393,397,-24540.877894736837
394,398,15458.788333333332
395,399,10189.647058823526
396,400,28872.28358974359
397,401,-22531.656222222224
398,402,-7011.322820512817
399,403,7393.3469135802425
400,404,-11272.95093023256
401,405,-12479.43145833333
402,406,5597.410655737705
403,407,-136.45305084745354
404,408,23506.054333333333
405,409,20989.496666666662
406,410,-34695.01567567566
407,411,14876.358095238093
408,412,-11476.151315789471
409,413,2041.632280701755
410,414,2105.9565517241385
411,415,3835.0131818181803
412,416,-1013.5681249999977
413,417,-10176.54943396227
414,418,-1669.0704444444439
415,419,18173.80413043478
416,420,15012.007439024394
417,421,-22767.207692307693
418,422,10890.322702702699
419,423,14153.7
420,424,-9329.63107142857
421,425,-3264.662812500005
422,426,1215.3749230769192
423,427,25798.824571428573
424,428,-9557.524666666664
425,429,-22209.125319148927
426,430,13142.06675675676
427,431,-20042.267938144327
428,432,24835.01853658536
429,433,4353.568888888894
430,434,-21286.697301587297
431,435,20150.656808510637
432,436,11343.992
433,437,-1169.7740449438218
434,438,20889.187027027026
435,439,-27480.15574468086
436,440,-612.9355555555505
437,441,-41424.4675862069
438,442,20921.961249999993
439,443,-535.5530434782554
440,444,-20735.19924242424
441,445,6583.27759259259
442,446,11875.63857142857
443,447,-5548.031724137936
444,448,-47694.57365853658
445,449,9900.511346153844
446,450,9487.371791044778
447,451,-2613.6652380952364
448,452,26541.63291666667
449,453,-32851.151
450,454,21500.694722222226
451,455,22643.720933333327
452,456,-41217.776363636374
