,day,value
422,427,-6437.962
423,428,-5335.546666666666
424,429,-11408.675714285715
425,430,-10060.13
426,431,-8981.193333333338
427,432,-12763.093333333332
428,433,7783.501249999999
429,434,-6376.080000000001
430,435,-5338.138
431,436,11977.6375
432,437,-1766.5939999999998
433,438,-1122.96
434,439,9843.85
435,440,24945.469999999998
436,441,-12987.009999999998
437,442,-7432.82
438,443,-20743.576666666668
439,444,-2245.92
440,445,1116.3539999999996
441,446,-7539.54
442,447,-1680.73
443,448,32475.098749999997
444,449,-7332.284
445,450,-3731.965
446,451,-9004.99857142857
447,452,-2151.59
448,453,-9392.195
449,454,11974.100000000002
450,455,-4818.610000000001
451,456,-1347.55
