,day,value
116,116,-5513.725
117,117,-30869.213333333333
118,118,-2302.065
119,119,114133.69666666667
120,120,-12515.365000000002
121,121,-78421.76500000001
122,124,-24727.534000000003
123,125,-3222.89
124,126,-7951.743333333333
125,127,-6842.295000000001
126,128,-6311.02
127,129,139379.736
128,130,-5652.97
129,131,-64631.84
130,132,-36411.905
131,133,-5477.2275
132,134,-18270.52
133,135,-46960.9775
134,136,163404.97
135,137,-18399.665
136,138,-1953.95
137,139,-6678.904
138,140,-16239.768
139,141,-9561.312
140,142,-4163.93
141,143,-4626.59
142,144,-141062.97666666668
143,145,-2882.26
144,146,-9353.116666666667
145,147,218140.18500000003
146,148,-11395.03
147,149,-4102.1625
148,150,-3092.626666666667
149,151,-14304.76
150,152,-14933.678
151,153,9219.485
152,154,-7653.857142857144
153,155,-14775.205
154,156,-4062.8625
155,157,-6891.216666666667
156,158,-2531.7075
157,159,-6934.263333333333
158,160,-7366.605
159,161,-7636.112499999999
160,162,-18034.705
161,163,10889.325
162,164,-2023.57
163,165,-8032.5199999999995
164,166,-10931.9975
165,167,-3142.934
166,168,-6928.09
167,169,-7389.0650000000005
168,170,-3919.125
169,171,-2893.486666666666
170,172,-21122.836666666666
171,173,160610.49
172,174,-25872.95333333334
173,175,-73595.85250000001
174,176,-9343.01
175,177,-5285.386666666666
176,178,-11458.664
177,179,-5646.232000000001
178,180,-8416.567500000001
179,181,-5246.46
180,182,-11479.8325
181,183,-31631.030000000002
182,184,-8494.055
183,185,-2672.64
184,186,-9502.791428571427
185,187,-4183.02
186,188,-17917.916
187,189,-5651.473333333334
188,190,-14166.115
189,191,-10122.12
190,192,-5148.386666666666
191,193,-9107.19
192,194,-12133.56
193,195,-3232.6200000000003
194,196,-7888.7775
195,197,161498.1875
196,198,-1384.6100000000001
197,199,-4527.016666666666
198,200,-3151.843333333333
199,201,-16793.032857142858
200,202,-5298.1175
201,203,-8798.935
202,204,-7848.876666666667
203,205,-8988.156666666666
204,206,-41107.049999999996
205,207,-7666.15375
206,208,-2699.59
207,209,10582.003333333336
208,210,-10140.31
209,211,-27050.078
210,212,67377.47
211,213,26908.31666666667
212,214,-10933.118
213,215,-3712.1785714285716
214,216,-10833.7375
215,217,-14351.400000000001
216,218,-11927.31
217,219,-8661.32
218,220,-13599.02
219,221,-6114.055
220,222,-7456.44
221,223,-8942.486666666666
222,224,-12565.903333333334
223,225,-7619.2675
224,226,-10286.295
225,227,107205.04666666665
226,228,-8992.646666666667
227,229,-21425.54
228,230,-5401.426666666667
229,231,-103042.61666666665
230,232,-4921.3625
231,233,-8458.866666666667
232,234,-7520.224999999999
233,235,-3750.6775
234,236,-13177.91
235,237,-6191.240000000001
236,238,-25666.885000000002
237,239,-7957.653333333335
238,240,-11252.04
239,241,-6368.670000000001
240,242,-4048.4900000000002
241,243,-7886.16
242,244,-8258.232500000002
243,245,-7313.900000000001
244,246,-2223.46
245,247,-3857.36
246,248,-4802.743333333333
247,249,-5957.29
248,250,-6131.349999999999
249,251,-8351.513333333334
250,252,-7658.1224999999995
251,253,-4334.615
252,254,-5395.815
253,255,-3766.9625
254,256,-5271.540000000001
255,257,222660.83666666664
256,258,-10707.4
257,259,-14457.37
258,260,-18867.940000000002
259,261,-10263.84
260,262,6534.266
261,263,-3213.9049999999997
262,264,-7186.929999999999
263,265,-9408.143333333333
264,266,-28073.95
265,267,-139350.99
266,268,-32418.67
267,269,-13071.23
268,270,-9988.710000000001
269,271,113706.97333333334
270,272,-16821.91
271,273,-3099.36
272,275,-20348.0
273,276,-11639.833333333334
274,277,-2532.27
275,278,-5167.099999999999
276,279,-3799.34
277,280,-8085.3
278,281,-1322.8400000000001
279,282,-24104.29
280,283,-17327.24
281,284,-3255.455
282,285,-2981.6800000000003
283,286,-7508.95
284,287,128769.13200000001
285,288,-9016.606666666667
286,289,-14379.923333333332
287,290,-34127.81
288,291,-10510.885
289,292,-28360.3
290,293,-6625.076666666667
291,294,-8012.305
292,295,-25464.940000000002
293,296,-2299.816666666666
294,297,-7980.860000000001
295,298,-5336.293333333334
296,299,-6778.173999999999
297,300,-2558.473333333334
298,301,-80695.37833333334
299,302,-9357.233333333334
300,303,-20763.49
301,304,-19047.986666666668
302,305,-9831.494999999999
303,306,-3563.931666666667
304,307,-4184.889999999999
305,308,-5234.33
306,309,-19277.93
307,310,24398.66857142857
308,311,-4523.27
309,314,-9691.125
310,315,-43343.3675
311,316,-9598.594000000001
312,317,-16973.510000000002
313,318,222143.53
314,319,-6996.99
315,320,-8758.323333333334
316,321,-5885.796666666666
317,322,-14769.89
318,324,-10914.03
319,325,-8799.498000000001
320,326,-6201.535
321,327,-7214.63
322,328,-7013.993333333333
323,329,-26029.714000000007
324,330,-3492.4
325,331,-7198.16
326,332,102267.775
327,333,-6236.908
328,334,-6397.116666666666
329,335,-50352.536
330,336,-7304.84
331,337,-9331.87
332,338,-6232.42
333,339,-7783.2225
334,340,-6489.348000000001
335,341,-7034.21
336,342,-78472.29666666668
337,343,68996.7775
338,344,-45040.852
339,345,-2521.04
340,346,-4300.179999999999
341,347,36179.4575
342,348,162862.58333333334
343,349,-2509.815
344,350,-5782.860000000001
345,351,-4611.616666666667
346,352,-13801.153333333334
347,353,-5644.736666666667
348,354,-4891.606666666667
349,355,-4484.57
350,356,-7040.945
351,357,-5352.766666666666
352,358,-336.89
353,359,-16509.278
354,360,-12111.099999999999
355,361,-3686.67
356,362,-3155.515
357,363,1802.35
358,364,-5053.31125
359,365,-7326.178
360,366,-7726.103333333333
361,367,-4879.626666666667
362,368,-6195.360000000001
363,369,-28246.133333333335
364,370,-3413.7933333333335
365,371,-5347.526
366,372,357942.83
367,373,-3046.9600000000005
368,374,-26363.065
369,375,-5222.206
370,376,27790.21333333333
371,377,-20430.346666666668
372,378,-10281.8025
373,379,-15609.113999999998
374,380,-11106.056666666665
375,381,123953.888
376,382,-10272.143333333333
377,383,-7066.325000000001
378,384,-114203.69499999999
379,385,-28490.969999999994
380,386,-5536.48
381,387,-5123.383333333333
382,388,39794.754
383,389,-9656.166666666666
384,390,-4921.925
385,391,-5188.066666666667
386,392,-12900.880000000001
387,393,-5313.612499999999
388,394,-6673.0650000000005
389,395,-4919.941666666667
390,396,-10223.034444444444
391,397,-8551.416000000001
392,398,-11316.272000000006
393,399,-7055.7699999999995
394,400,-12811.49
395,401,-16035.5575
396,402,-5919.3375
397,403,-5549.794
398,404,-5913.495000000001
399,405,-4818.702
400,406,20593.984545454543
401,407,-6087.385
402,408,-6485.64
403,409,107906.70999999998
404,410,-4886.258
405,411,-10202.970000000001
406,412,-9195.83
407,413,-7802.1759999999995
408,414,-19510.181999999997
409,415,-5370.958333333333
410,416,-4460.95
411,417,-4602.2175
412,418,-5702.306666666666
413,419,-6724.423333333333
414,420,-139421.106
415,421,335484.565
416,422,-6653.075
417,423,-8800.243333333334
418,424,-5690.776666666668
419,425,-25674.2975
420,426,-4614.1224999999995
421,427,-6436.6825
422,428,-4929.742
423,429,-12415.493333333332
424,430,-9631.835000000001
425,431,-7756.27
426,432,-20475.2275
427,433,-19921.2725
428,434,-4801.77
429,435,-13788.846
430,436,-3981.11
431,437,-3915.53
432,438,-6636.9625
433,439,-33347.020000000004
434,440,161176.0675
435,441,3754.1983333333337
436,442,-5754.375
437,443,-5162.3775000000005
438,444,-4678.4125
439,445,-15964.42
440,446,-3405.126
441,447,-7129.55
442,448,-4872.4025
443,449,-8933.503333333334
444,450,-7258.936
445,451,-4648.09
446,452,-6511.286666666667
447,453,-10013.9775
448,454,-7304.616666666666
449,455,-22347.09
450,456,-451767.8171428572
