,day,value
229,229,-2567.4850135869574
230,230,7456.651090225567
231,231,-2806.605025125631
232,232,7709.907619047621
233,233,5531.368571428572
234,234,8790.516
235,235,11177.326666666666
236,236,-1121071.315
237,237,8322.365925925922
238,238,8807.446923076925
239,239,12801.722
240,240,11501.895
241,241,-22750.073906250003
242,242,14650.510924855504
243,243,-50840.27363636364
244,244,10220.12228571429
245,245,18793.44475903615
246,246,-25652.316607929515
247,247,5397.8588888888935
248,248,15419.516604361364
249,249,13356.311663285998
250,250,-1051.954457831324
251,251,1096.133361169101
252,252,-5245.915286343617
253,253,-5581.0641254125485
254,254,-6517.0514092140875
255,255,-14748.38097058822
256,256,-1040.1802857142873
257,257,-12311.447045454546
258,258,12217.295000000006
259,259,7876.296177215187
260,260,-6465.867308707145
261,261,10853.010355731218
262,262,4662.7153869969015
263,263,-24712.42009345794
264,264,-72758.6872
265,265,14655.81378378379
266,266,-31422.726842105265
267,267,14501.126666666669
268,268,15451.900000000001
269,269,17941.586292134834
270,270,-12704.79118421053
271,271,12245.77577464789
272,272,-449.41754601226785
273,273,11720.773529411763
274,274,-9733.491893939403
275,275,11001.77341379311
276,276,12453.518807017552
277,277,-7371.934835164845
278,278,-325.1591312741309
279,279,2817.0900175131296
280,280,3086.9537618147374
281,281,17031.91051181101
282,282,13987.295000000004
283,283,-48167.273303571434
284,284,-28954.703321799334
285,285,807.7810256410219
286,286,14122.781759729296
287,287,8508.563411279245
288,288,5138.199521640093
289,289,8262.902491349474
290,290,-33940.61932773105
291,291,14975.859583333331
292,292,-124813.96218749996
293,293,-418210.2476923077
294,294,18898.517692307694
295,295,15506.444285714284
296,296,8137.7
297,297,-742963.91
298,298,29484.381999999994
299,299,17596.755
300,300,-887990.176
301,301,5064.54
302,302,9230.71
303,304,-2033.8298863636328
304,305,6008.6623880597
305,306,11610.428783783786
306,307,11338.741007751942
307,308,-27113.2252795031
308,309,14517.579385964911
309,310,13503.67813725489
310,311,8893.548440860204
311,312,-5515.7322873900375
312,313,-522.1894987468722
313,314,-6366.266979865773
314,315,-6924.013037542672
315,316,14537.824909909914
316,317,5950.963826086949
317,318,-20677.454586466156
318,319,25212.918309859127
319,320,-3209.576494845365
320,321,20968.67378378379
321,322,10745.993605769227
322,323,-15001.806091370558
323,324,-28439.775771812085
324,325,16659.29272151899
325,326,-61082.25472222222
326,327,12344.032133333329
327,328,10095.807301587303
328,329,10019.23254180602
329,330,10572.601092436977
330,331,-7795.247264957274
331,332,12126.050843373492
332,333,-107166.27714285706
333,334,15564.26028571429
334,335,6332.952674772037
335,336,12218.240332594247
336,337,14985.374055555563
337,338,-51247.685774647885
338,339,-44834.66438596491
339,340,567.3018237082049
340,341,6576.5088824662835
341,342,-5889.84860696517
342,343,-3694.55757188499
343,344,13547.452500000001
344,345,14826.006406250002
345,346,-25297.168867924534
346,347,14501.381008403365
347,348,17659.495637982203
348,349,18891.847299578043
349,350,-24325.125754189958
350,351,-31919.671304347823
351,352,-42681.504864864924
352,353,16268.031692307693
353,354,-12519.129780219788
354,355,15877.555374149657
355,356,22587.001826923082
356,357,14108.121751824816
357,358,-71270.82152380956
358,359,11893.371728395061
359,360,8756.316981132077
360,361,11476.929200000004
361,362,-4485.772558139534
362,363,3494.9827876106165
363,364,14359.133278688529
364,365,10965.038852459016
365,366,-29492.593311258297
366,367,-17236.20396946566
367,368,21398.78036458333
368,369,11695.13625615764
369,370,14181.105941176464
370,371,13630.09184466019
371,372,2962.4983221476523
372,373,-54997.61484536081
373,374,-45200.21662068964
374,375,15320.698135593215
375,376,-4690.866637931039
376,377,14964.002651933706
377,378,15760.469619565225
378,379,-44803.504782608696
379,380,-3236.680175438594
380,381,-12881.66911949685
381,382,16901.406984126985
382,383,24487.24662650603
383,384,-44665.239268292666
384,385,5719.337117903934
385,386,17387.82802325581
386,387,-8261.9695
387,388,-50048.9375
388,389,23968.93808510638
389,390,11527.869851851849
390,391,-10933.7061952862
391,392,19204.66063897763
392,393,16791.52313725491
393,394,15661.436703296706
394,395,-94035.02098360659
395,396,-8452.255234899327
396,397,2308.5330434782604
397,398,-41.500603864729044
398,399,18912.760815602844
399,400,17219.222083333338
400,401,-12859.993378378389
401,402,-112739.35705882353
402,403,-22421.121612903236
403,404,14571.816279069766
404,405,11111.897859531771
405,406,-20372.403520408145
406,407,10976.63737704918
407,408,-11479.308165137618
408,409,-3350.6053110047865
409,410,17963.547460317455
410,411,-8160.29295918366
411,412,-3989.348804347816
412,413,-6647.338598726117
413,414,19132.851511627905
414,415,13825.5931372549
415,416,-17690.86470238093
416,417,4420.269068322979
417,418,14176.929934210528
418,419,-1659.5006741572954
419,420,11354.226777777756
420,421,-24883.605952380964
421,422,19197.828846153843
422,423,-11480.841388888894
423,424,19404.017628865982
424,425,-7824.949054726356
425,426,14816.024221105536
426,427,-7360.175547703169
427,428,15762.848138528147
428,429,14182.410121951221
429,430,-31128.615396039615
430,431,-1247.1077293577944
431,432,13661.249129720856
432,433,5594.599872068224
433,434,-3049.3460869565206
434,435,14002.872081632664
435,436,-16380.706345177656
436,437,-21773.29690677965
437,438,-22384.510157894725
438,439,-10871.885705521465
439,440,9850.393655913986
440,441,-565.6348920863343
441,442,-28565.839672131147
442,443,20666.1680952381
443,444,-23050.31482142857
444,445,11363.68136929462
445,446,-1041.1078978389023
446,447,13181.274229828854
447,448,5094.5388668555215
448,449,-19916.946444444442
449,450,23856.389242424248
450,451,-77883.54553571425
451,452,-18660.131068702245
452,453,6771.935111111113
453,454,6439.473859649121
454,455,-152279.50619047615
455,456,16650.94387755102
