,day,value
86,86,26265.97418604651
87,87,34397.12879999999
88,88,-5176.540547945189
89,89,-4750.075232558136
90,90,18784.40943661972
91,91,-49892.37567567567
92,92,-23750.44902439024
93,93,31419.019770114934
94,94,26229.549058823523
95,95,33814.75839506173
96,96,-185039.4760606061
97,97,-192876.82846153848
98,98,20695.836790123456
99,99,-39495.41796875
100,100,20039.64
101,101,-3524.147272727271
102,102,8539.908974358976
103,103,44629.768571428554
104,104,-31680.792884615385
105,105,4515.702093023261
106,106,22944.2206122449
107,107,19932.795652173914
108,108,-44281.5985
109,109,-21770.098484848495
110,110,37600.65454545454
111,111,15973.443703703702
112,112,-51369.4275409836
113,113,35586.436875
114,114,33638.66961538462
115,115,-84368.23810810811
116,116,14009.451212121214
117,117,11997.216615384617
118,118,-12436.534000000001
119,119,27256.962058823527
120,120,-30663.474
121,121,32682.404590163915
122,122,-34461.96373333334
123,123,10297.221176470588
124,124,9626.133258426964
125,125,25229.61173333332
126,126,25110.673783783786
127,127,-75876.36000000002
128,128,29858.462000000007
129,129,-22952.081224489786
130,130,-8175.081153846163
131,131,-6840.106506024097
132,132,1787.5097402597369
133,133,-1677.8259259259241
134,134,21664.642749999995
135,135,-20728.99695652174
136,136,-55029.99625
137,137,23324.806091954015
138,138,-19276.07136363637
139,139,-32516.136562500007
140,140,19475.441904761905
141,141,3254.5286000000033
142,142,38668.20079999999
143,143,-23344.736666666686
144,144,7632.227071428571
145,145,6871.154476190479
146,146,-44133.70822580644
147,147,20916.914264705876
148,148,-78.2364864864879
149,149,37436.18777777779
150,150,-116409.79500000003
151,151,11581.134999999998
152,152,-2185.6489230769257
153,153,33004.6427027027
154,154,42450.19122448977
155,155,27809.070625
156,156,-156232.3976923077
157,157,-6473.471363636362
158,158,14809.815487804879
159,159,14185.963823529413
160,160,4807.396249999998
161,161,23773.06702702703
162,162,4066.4756060606055
163,163,27654.737972972955
164,164,-88589.31522727275
165,165,-23991.65815789474
166,166,-9668.652033898303
167,167,8538.831896551726
168,168,11929.950874999997
169,169,40408.86941176471
170,170,-132889.97307692308
171,171,-93933.88312499998
172,172,11218.38362068965
173,173,9400.470909090915
174,174,-26144.106666666674
175,175,733.9873170731681
176,176,23256.5804109589
177,177,3971.9932203389826
178,178,-6764.840000000012
179,179,-10935.23813953489
180,180,6440.723124999997
181,181,32955.479529411765
182,182,-29320.441428571423
183,183,22969.341666666667
184,184,19300.27666666667
185,185,-32744.576875
186,186,-16657.124545454546
187,187,-9875.651842105268
188,188,35318.90325301205
189,189,-23458.302187499994
190,190,32510.192916666678
191,191,9486.0
192,192,-86750.82359999999
193,193,20623.769019607844
194,194,3439.072941176468
195,195,9418.97660714286
196,196,27969.688787878793
197,197,14661.66636363636
198,198,-1240.9805769230677
199,199,-23292.964736842117
200,200,5844.273544303801
201,201,-6190.684459459462
202,202,-6083.912608695654
203,203,-7365.977142857143
204,204,31566.708064516137
205,205,29143.965238095243
206,206,6041.041000000001
207,207,-98342.195
208,208,17506.52975609756
209,209,27331.9872477064
210,210,-27155.69399999998
211,211,-66170.21944444443
212,212,15642.823043478253
213,213,-3938.981857142865
214,214,9077.20283870968
215,215,-28067.02983333335
216,216,-9470.706987951799
217,217,-7951.108658536591
218,218,29191.983960396057
219,219,19807.68634615385
220,220,35555.1797826087
221,221,-100650.07254901966
222,222,28461.591754385954
223,223,-27481.282857142858
224,224,-79502.92444444445
225,225,39844.17038461538
226,226,-31248.160428571417
227,227,8266.87871428571
228,228,23213.132869565216
229,229,-22963.1301980198
230,230,12031.695357142858
231,231,33840.443870967734
232,232,35783.42833333334
233,233,-1093.7575000000002
234,234,-309892.38857142854
235,235,-4749.065531914894
236,236,24487.091648351652
237,237,13715.23038461538
238,238,-38150.095638297884
239,239,28690.09604166668
240,240,20957.838
241,241,-63668.93162162162
242,242,7217.623434343435
243,243,-4499.906470588237
244,244,10834.350000000004
245,245,-44748.379032258075
246,246,21642.129210526316
247,247,-18508.31345454545
248,248,-10549.26441860465
249,249,18970.346052631572
250,250,5590.770568181822
251,251,-11228.875384615392
252,252,-31863.372533333346
253,253,22336.011044776107
254,254,27264.69606060606
255,255,-33827.81148936172
256,256,3445.2810416666666
257,257,29305.172874999982
258,258,-44582.13745454545
259,259,25717.966607142855
260,260,-14811.162043010756
261,261,11313.599487179486
262,262,-20240.829767441846
263,263,12765.60212121212
264,264,479.45888888888504
265,265,-11420.670400000003
266,266,-6064.966176470588
267,267,27980.893333333337
268,268,-3721.307200000002
269,269,-15404.811727272721
270,270,17609.38916030535
271,271,-36667.742209302305
272,272,5946.66137254902
273,273,26616.93530612245
274,274,32836.64608695651
275,275,32710.40711538462
276,276,39475.97851851852
277,277,-166604.41843750005
278,278,-142046.19266666667
279,279,30684.086142857148
280,280,24541.68440860215
281,281,24250.712909090922
282,282,24814.335135135134
283,283,-26055.842419354838
284,284,-63721.97207792206
285,285,9878.139230769228
286,286,33235.36294520549
287,287,-45284.67277108437
288,288,-33564.69736842106
289,289,12575.001176470585
290,290,-10485.761333333334
291,291,-23890.45173913044
292,292,23287.75593984963
293,293,2441.7562499999963
294,294,23680.16183908046
295,295,-97573.0142857143
296,296,-119232.98687499999
297,297,3104.8146666666717
298,298,3802.2452000000067
299,299,38456.062777777785
300,300,-39807.745365853625
301,301,18638.854861111104
302,302,29897.769818181812
303,303,-34960.65324324325
304,304,-250358.53166666662
305,305,37869.571147541
306,306,26854.220245901633
307,307,-60990.3633802817
308,308,5581.086911764704
309,309,18782.733
310,310,45239.38064516129
311,311,-43622.43821428575
312,312,29880.340412371104
313,313,-30808.127058823567
314,314,29043.079315068495
315,315,29044.090882352935
316,316,25928.249444444446
317,317,23386.576470588236
318,318,-90544.8388636364
319,319,34778.303518518536
320,320,-12233.622614379083
321,321,-25413.49241935484
322,322,-48387.514411764714
323,323,17104.177924528303
324,324,20401.56861111111
325,325,-23898.13526315788
326,326,21088.065172413793
327,327,-26530.90865384616
328,328,-816.653857142862
329,329,14564.497066666663
330,330,25747.29961538462
331,331,14978.386666666665
332,332,-67812.36571428574
333,333,29532.775
334,334,24417.06783783784
335,335,-11638.38066666667
336,336,-34561.409142857134
337,337,29405.8224137931
338,338,12102.132000000001
339,339,-117872.15416666667
340,340,13434.70090909091
341,341,-6717.31845070422
342,342,-4412.069285714284
343,343,-8944.882499999998
344,344,1083.6524999999997
345,345,9262.157142857142
346,346,10503.833500000002
347,347,6382.037446808507
348,348,813.3534782608673
349,349,16152.250816326528
350,350,5717.001914893623
351,351,34081.82166666667
352,352,12611.029999999999
353,353,-71766.56178571431
354,354,47545.3009090909
355,355,-8003.654878048786
356,356,-3726.0251428571446
357,357,3455.405479452052
358,358,19788.055769230767
359,359,23149.91625
360,360,-24634.074374999997
361,361,2425.8948837209273
362,362,13114.605789473688
363,363,-53818.62521739131
364,364,-5674.7555555555555
365,365,22809.561818181817
366,366,33452.06413793103
367,367,-32041.438545454545
368,368,6695.043600000002
369,369,28351.1320289855
370,370,-50657.57970588236
371,371,-30342.751470588235
372,372,14989.999583333332
373,373,17309.56
374,374,-6130.888873239436
375,375,11648.178275862067
376,376,-7834.072641509436
377,377,19413.839130434775
378,378,-18383.776382978707
379,379,-21111.1275
380,380,28424.024666666675
381,381,-28974.076499999996
382,382,11374.84097826087
383,383,-2042.607659574468
384,384,-3728.969830508477
385,385,-15033.383076923075
386,386,18016.105744680855
387,387,-5004.009354838706
388,388,-240.2380701754304
389,389,12602.382061855666
390,390,-25189.880000000005
391,391,4331.601914893615
392,392,12784.292537313435
393,393,28352.440307692308
394,394,44242.9983018868
395,395,-41959.56773584907
396,396,1070.188269230775
397,397,27167.87307692308
398,398,-60063.955925925926
399,399,-16349.597959183679
400,400,27322.78875
401,401,36726.57790697674
402,402,-91698.86114285715
403,403,237.93219999999803
404,404,14338.885909090906
405,405,25172.38240740742
406,406,-29796.4326984127
407,407,46146.067333333325
408,408,-138915.1825
409,409,32363.002835820895
410,410,13158.705023696688
411,411,34370.63362500001
412,412,-5132.2628205128285
413,413,-300357.0653333334
414,414,30315.621851851854
415,415,-25922.342750000003
416,416,-992.9419753086462
417,417,7269.518433734938
418,418,-47630.50863636364
419,419,12177.524202898552
420,420,-7583.2379310344795
421,421,21329.719696969696
422,422,38953.59881188118
423,423,-37104.520869565225
424,424,23742.368202247195
425,425,-50323.91469387756
426,426,-28174.345714285715
427,427,38523.697758620685
428,428,28688.109428571428
429,429,39112.97571428572
430,430,-743.5870588235317
431,431,-12352.234444444442
432,432,26789.834509803935
433,433,-48376.033818181815
434,434,7615.086129032257
435,435,46365.65660377359
436,436,-68093.35249999998
437,437,35392.22894736843
438,438,-155377.842
439,439,15183.206842105266
440,440,-15925.501249999998
441,441,-5024.9267567567495
442,442,15821.012580645162
443,443,-949.3882758620676
444,444,5490.3258928571495
445,445,36769.3637704918
446,446,-14681.625052631585
447,447,-1690.3101010101047
448,448,2030.7628395061618
449,449,31783.173877551035
450,450,17939.23770833333
451,451,-71461.61371428569
452,452,34342.93618421053
453,453,-41763.58743902439
454,454,-443.59414893617
455,455,13838.090000000004
456,456,25922.28537037037
