,day,value
131,132,-5808.663157894738
132,133,3740.8567647058812
133,134,4294.581304347826
134,135,13408.12
135,136,22723.464999999997
136,137,7362.810555555556
137,138,-68649.98909090912
138,139,29855.557333333334
139,140,2462.2381818181816
140,141,-7504.169999999999
141,142,-109488.39499999999
142,143,-18932.85
143,144,8167.271428571429
144,145,2655.885384615385
145,146,4536.520204081631
146,147,17351.397826086955
147,148,-15591.146000000002
148,149,15923.5425
149,150,-6782.666666666667
150,151,-21635.656666666666
151,152,-17054.25
152,154,-26277.21
153,155,-3267.8050000000003
154,157,-5614.79
155,158,-14751.175
156,160,-44918.32
157,162,-11544.01
158,163,-12232.753333333332
159,164,4187.093999999997
160,165,-2011.0727941176456
161,166,15245.50054054054
162,167,-1803.657532467533
163,168,-5150.376415094336
164,169,149.7986274509811
165,170,7743.483333333331
166,171,604.9241463414658
167,172,15259.8075
168,173,-7734.034666666668
169,174,13804.296785714285
170,175,-14136.867222222216
171,176,-2658.7900000000004
172,177,-2299.82
173,178,9905.609999999999
174,179,-2756.5118749999983
175,180,-238.44939393939245
176,181,-1791.8092307692311
177,182,13511.458666666667
178,183,-8184.727142857142
179,184,2191.1166666666672
180,185,-27864.32666666667
181,186,-2484.9752631578945
182,187,10653.49393939394
183,188,162.66951612903225
184,189,8246.663137254902
185,190,2493.3240624999967
186,191,12632.845000000007
187,192,-858.7547368421035
188,193,1423.5764864864868
189,194,4815.377931034483
190,195,-3560.2062499999997
191,196,1865.7672972972978
192,197,17547.265
193,198,-8118.427428571425
194,199,10240.198571428573
195,200,-59250.27909090908
196,201,10087.642142857145
197,202,11631.604285714284
198,203,446.3915151515151
199,204,19570.013333333336
200,205,17624.057999999997
201,206,-5603.279999999999
202,207,-24875.875000000004
203,208,-20038.68047619048
204,209,-5472.413953488372
205,210,757.8474999999997
206,211,6053.593392857142
207,212,4717.689999999999
208,213,8691.141538461536
209,214,6559.934285714286
210,215,-26980.555714285718
211,216,28958.68033333333
212,217,11382.573749999998
213,218,-8736.332000000002
214,219,4941.959583333336
215,220,11509.275714285714
216,221,-36228.28846153847
217,222,10548.585714285715
218,223,-1298.2182608695648
219,224,507.0000000000016
220,225,-1147.953333333332
221,226,12137.579500000003
222,227,3413.609090909092
223,228,28435.06529411765
224,229,1117.117906976743
225,230,10257.553174603177
226,231,9086.039242424238
227,232,11171.789615384614
228,233,-11614.347619047621
229,234,7840.178
230,235,6855.017692307693
231,236,6785.626818181819
232,237,2864.133421052636
233,238,-48646.305161290315
234,239,14837.163333333338
235,240,-26429.790434782604
236,241,5147.895238095238
237,242,947.0272222222237
238,243,-1711.2276190476175
239,244,16355.044545454544
240,245,18016.953333333335
241,246,-11733.439354838718
242,247,968.294642857143
243,248,-17329.504230769235
244,249,22394.588
245,250,-5625.884999999997
246,251,18350.25375
247,252,13082.594444444445
248,253,6897.2074999999995
249,254,-169999.3533333333
250,255,-50570.723333333335
251,256,31583.190000000002
252,257,19195.376923076925
253,258,20758.826153846152
254,259,7810.327777777776
255,260,-27781.498095238094
256,261,9761.11066666667
257,262,-9706.668500000002
258,263,9237.441666666664
259,264,1092.483275862071
260,265,5399.224516129034
261,266,-2357.108863636365
262,267,7863.272500000001
263,268,2147.5380645161295
264,269,-9625.971702127661
265,270,-2669.57577777778
266,271,12692.912790697674
267,272,-8.826499999996667
268,273,10232.416842105264
269,274,-11554.054210526314
270,275,11659.401000000002
271,276,6494.467142857143
272,277,-4564.996666666668
273,278,6095.234285714287
274,279,-1049.8314893616998
275,280,3679.9203571428575
276,281,-12753.52375
277,282,14262.315555555555
278,283,-5584.9486666666635
279,284,13716.798333333332
280,285,-10147.011935483873
281,286,4934.9742857142855
282,287,810.9291666666664
283,288,18575.76210526316
284,289,-8004.8184444444405
285,290,5627.492068965519
286,291,18567.487647058824
287,292,9002.807142857142
288,293,3082.9374285714284
289,294,-25156.292580645164
290,295,8179.901538461539
291,296,5647.13125
292,297,10354.933076923075
293,298,-8065.505312499999
294,299,6316.421785714285
295,300,7083.468888888889
296,301,-2226.7436000000002
297,302,3632.049
298,303,-55762.34666666666
299,304,23222.769999999997
300,305,-11667.346666666666
301,306,-21134.065
302,307,17349.375555555554
303,308,282.9503125000026
304,309,10139.507142857141
305,310,16001.530000000004
306,311,13055.007777777779
307,312,-4848.421363636365
308,313,-2067.0552380952367
309,314,-6896.55
310,315,4419.767142857143
311,316,9938.1775
312,317,-11229.58
313,318,7124.16962962963
314,319,7515.195151515151
315,320,7647.899523809523
316,321,-25820.195555555554
317,322,14809.69761904762
318,323,-8730.997333333336
319,324,13637.794285714288
320,325,-2562.945277777777
321,326,2460.040357142857
322,327,15633.783225806452
323,328,-1733.0543750000004
324,329,12493.065714285713
325,330,9217.425
326,331,-7952.694166666667
327,332,4751.7975
328,333,6623.386229508198
329,334,-3576.1098484848485
330,335,9541.369814814814
331,336,-1476.9669696969688
332,337,22177.926666666666
333,338,277.0578260869534
334,339,6668.743999999999
335,340,-763.8306976744196
336,341,855.6896666666655
337,342,4143.848666666669
338,343,7620.847941176471
339,344,8452.092777777776
340,345,9563.079333333333
341,346,2022.1158823529447
342,347,-7636.457666666668
343,348,1510.104629629629
344,349,-2118.3203125000036
345,350,13552.80451612903
346,351,21808.714117647058
347,352,-1527.7299999999998
348,353,-3856.627826086958
349,354,7925.389999999999
350,355,1164.7745945945978
351,356,-245.89857142857156
352,357,22164.406666666662
353,358,17355.017894736844
354,359,-20194.305000000008
355,360,671.7087999999981
356,361,-7164.65682926829
357,362,10099.450377358491
358,363,-3950.7676811594242
359,364,5656.672000000002
360,365,14847.702758620688
361,366,19781.589411764708
362,367,-11359.015454545455
363,368,7066.810833333334
364,369,-17268.466086956523
365,370,12100.021481481484
366,371,-9760.397142857148
367,372,17985.161176470592
368,373,16792.551428571427
369,374,15897.098333333333
370,375,-7626.486052631582
371,376,18452.958780487803
372,377,-7592.307166666655
373,378,27379.98103448276
374,379,6160.398666666666
375,380,-42282.297058823526
376,381,7563.395
377,382,1295.5462264150956
378,383,14958.431842105265
379,384,7718.9549090909095
380,385,5234.813902439024
381,386,-37152.07555555556
382,387,18000.853333333336
383,388,-17420.59344827586
384,389,11600.870263157898
385,390,19470.54162162162
386,391,-13365.253235294116
387,392,10320.861428571428
388,393,18680.653157894736
389,394,16721.148400000002
390,395,3066.14
391,396,-14557.429024390238
392,397,2892.0379591836736
393,398,-3824.3955000000033
394,399,13411.506190476191
395,400,-48675.23333333333
396,401,-7139.391666666664
397,402,11454.17
398,403,-19518.52823529411
399,404,12600.358181818183
400,405,-10253.877400000001
401,406,2479.00469387755
402,407,-2083.5639024390243
403,408,14649.60818181818
404,409,11245.73489361702
405,410,4213.855777777778
406,411,14719.2265625
407,412,10874.128695652176
408,413,7627.459000000001
409,414,9532.414814814816
410,415,17462.027500000004
411,416,5996.140909090903
412,417,11685.23575
413,418,6256.390545454547
414,419,-8762.593225806448
415,420,-6558.542857142856
416,421,12870.899499999996
417,422,-9007.465200000004
418,423,-7244.507179487178
419,424,-2423.0139999999965
420,425,21714.952962962965
421,426,14149.342857142858
422,427,-6164.4655
423,428,32449.200666666668
424,429,2072.5029166666686
425,430,-277.55000000000075
426,431,-578.8517391304346
427,432,-4820.264666666665
428,433,5603.749137931035
429,434,5023.08418604651
430,435,18746.860999999997
431,436,-1205.7880000000014
432,437,-16424.99214285714
433,438,-44924.602307692316
434,439,11622.525333333331
435,440,-64982.856363636376
436,442,157214.1
437,443,-7234.870909090908
438,444,-6572.326923076924
439,445,21.953888888887278
440,446,20928.46551724138
441,447,240.89699999999976
442,448,-18070.63909090909
443,449,2503.5966666666664
444,450,12491.56
445,451,6468.346060606062
446,452,-4223.922340425529
447,453,11331.214464285717
448,454,-1681.1892307692324
449,455,10248.162352941177
450,456,16413.631333333335
