,day,value
274,278,-39230.310000000005
275,279,8302.402222222232
276,280,40761.40562499999
277,281,-7375.961666666665
278,282,-12167.25
279,283,-5002.778333333333
280,284,-3054.4459999999995
281,285,28497.942857142854
282,286,-52835.970714285715
283,287,-6457.007500000001
284,288,359.34571428571195
285,289,-19011.676
286,290,4397.503
287,291,221402.37666666668
288,292,30929.46857142857
289,293,36805.60214285715
290,294,6586.5800000000145
291,295,-26974.572000000004
292,296,307690.45999999996
293,297,-65654.8542857143
294,298,-9990.315000000002
295,299,11031.657499999998
296,300,-82518.90153846153
297,301,-7470.323636363636
298,302,63746.57666666668
299,303,-120560.76
300,304,11711.703333333333
301,305,-5277.903333333331
302,306,-50186.75142857141
303,307,-133482.26333333334
304,308,53752.25
305,309,125771.28
306,310,-15885.54916666667
307,311,-8450.484
308,312,14628.397499999997
309,313,5993.845000000001
310,314,26362.55916666667
311,315,26018.866153846153
312,316,2025.0142857142787
313,317,-1301.8737499999995
314,318,13142.775714285715
315,319,-8506.405833333332
316,320,68035.86125
317,321,4839.2
318,322,-66396.45857142856
319,323,-12489.53875
320,324,-418.7516666666658
321,325,12393.711666666668
322,326,60398.516
323,327,-11675.812499999998
324,328,147953.44333333333
325,329,22487.355555555547
326,331,-22191.89333333333
327,332,-21977.205454545467
328,333,-73027.20000000001
329,334,1083.6550000000002
330,335,115110.29333333333
331,336,-37148.24230769231
332,337,-17960.59
333,338,-31959.180000000004
334,339,-58163.90333333333
335,340,-10426.889090909091
336,341,-15417.922857142856
337,342,-9792.195
338,343,-1297.015
339,344,-6385.213333333333
340,345,-5614.79
341,346,-2456.133076923077
342,347,98365.49750000001
343,348,-19327.565
344,349,-36687.03666666667
345,350,89836.63500000001
346,351,62555.24222222223
347,352,12634.238571428574
348,353,-40642.86923076923
349,354,-14707.753999999999
350,355,140915.17285714284
351,356,110124.73833333334
352,357,25902.820000000003
353,358,18101.138
354,359,-9427.401249999999
355,360,-10222.661666666667
356,361,16338.434375
357,362,-170689.6
358,363,8855.79611111111
359,364,-94314.98666666665
360,365,76835.02375
361,366,-13453.033333333333
362,367,-45367.497500000005
363,368,-61538.092000000004
364,369,296751.954
365,370,-71872.11166666668
366,371,8047.865000000005
367,372,-6176.2683333333325
368,373,-13231.363333333333
369,374,77481.595
370,375,-23321.589999999993
371,376,-35946.52428571429
372,377,-13307.052500000002
373,378,2768.0223076923085
374,379,-19389.34666666666
375,380,33239.5525
376,381,9285.364444444444
377,382,-65446.26625
378,383,-14601.946666666665
379,384,4907.325000000002
380,385,51622.375
381,386,-12557.877142857145
382,387,6019.054999999999
383,388,-21782.27666666667
384,389,22195.773636363636
385,390,12434.512857142861
386,391,40278.9475
387,392,-43240.82090909091
388,393,-15321.076249999998
389,394,-27493.377500000002
390,395,-16830.64222222222
391,396,-7783.2225
392,397,42204.84
393,398,-60605.28833333334
394,399,-9968.444285714286
395,400,2799.1014285714277
396,401,-64012.34166666667
397,402,-17831.14363636364
398,403,100095.66499999998
399,404,-3096.155714285714
400,405,35826.06214285714
401,406,-8781.531
402,407,59928.51857142857
403,408,-25257.19166666667
404,409,-142895.47272727272
405,410,-59626.568888888876
406,411,62804.274
407,412,18054.595714285715
408,413,-31996.815000000002
409,414,-6948.442500000001
410,415,-21523.36
411,416,-4878.128000000001
412,417,-50526.64749999999
413,418,14373.859999999997
414,419,-20764.5575
415,420,30276.558181818178
416,421,203544.13714285713
417,422,-2722.05
418,423,11849.043636363635
419,424,-46194.745
420,425,-15426.989999999998
421,426,-90159.89266666668
422,427,11156.075454545453
423,428,-12582.743333333334
424,429,-25610.551666666666
425,430,31651.37071428569
426,431,5326.997333333334
427,432,15721.41
428,433,18312.07357142857
429,434,80249.97666666667
430,435,3503.6324999999997
431,436,-16271.659999999996
432,437,95779.88500000001
433,438,-134298.27666666664
434,439,-31550.309333333335
435,440,48420.94777777777
436,441,10187.69866666667
437,442,-26501.805
438,443,18184.431666666667
439,444,-5800.588181818178
440,445,-22459.15749999998
441,446,744.8950000000013
442,447,-799.5459999999985
443,448,-69826.868
444,449,10973.544000000002
445,450,95192.91399999999
446,451,-18053.7925
447,452,-24467.004999999997
448,453,-5169.65
449,454,45741.81833333333
450,455,0.0
451,456,-1990.4425
