,day,value
172,173,8748.330869565221
173,174,6260.116666666667
174,175,-5446.3462500000005
175,176,-32338.566666666666
176,177,729.925
177,178,18820.775
178,179,2316.5021428571426
179,180,4787.1922448979585
180,181,-10679.33
181,182,-5685.161999999998
182,183,18631.475714285716
183,184,14300.06714285714
184,185,2677.131
185,186,-8719.677600000003
186,187,565.2233333333332
187,188,284.48333333333335
188,189,-3147.0887500000003
189,190,-6932.3926666666675
190,191,-1250.2266666666667
191,192,2487.3525
192,193,2515.4233333333336
193,194,3899.5836666666664
194,195,8635.05797101449
195,196,-10199.826
196,197,875.9064285714283
197,198,5279.400000000001
198,199,-119.63692307692298
199,200,4140.495333333333
200,201,-1589.9749999999988
201,202,-2652.822941176471
202,203,1468.828
203,204,-43696.759999999995
204,205,415.49
205,206,486.468
206,207,-1633.9037500000004
207,208,3281.359827586208
208,209,-10881.116111111112
209,210,5403.460238095237
210,211,772.1863636363634
211,212,1513.746
212,213,1986.6172727272724
213,214,2264.0277419354834
214,215,-2819.935
215,216,-125.2999999999998
216,217,-5783.007777777779
217,218,-1631.2675
218,219,-5946.242
219,220,19081.302000000003
220,221,9777.594166666668
221,222,16440.103333333333
222,223,-16104.232264150942
223,224,10477.197741935483
224,225,5647.676785714286
225,226,8051.608571428573
226,227,9805.917222222219
227,228,6234.662666666666
228,229,-8041.355217391305
229,230,-21691.08714285714
230,231,4783.800909090909
231,232,4506.804666666666
232,233,7008.380000000002
233,234,-21138.955769230764
234,235,-17966.623125
235,236,8498.5468
236,237,7230.027837837839
237,238,8523.590909090912
238,239,7858.663636363635
239,240,12602.39375
240,241,4677.301935483872
241,242,5712.9451851851845
242,243,5498.587826086956
243,244,4826.991538461539
244,245,272.71785714285704
245,246,9365.47
246,247,5510.9175000000005
247,248,1857.2743478260875
248,249,-23286.675454545457
249,250,-17346.228181818184
250,251,7888.154444444445
251,252,5913.945600000001
252,253,-6826.759999999998
253,254,-1700.5672727272724
254,255,3241.6066666666666
255,256,-1592.729166666666
256,257,-711.686
257,258,3271.2256521739137
258,259,-12339.060000000001
259,260,4504.664285714286
260,261,2537.885
261,262,5435.116666666667
262,263,2956.5864285714283
263,264,14069.415
264,265,10200.539999999999
265,266,15934.772857142858
266,267,7420.505999999999
267,268,5523.081666666666
268,269,-9879.896
269,270,2650.183333333333
270,271,4866.153333333333
271,272,7401.897142857143
272,273,15204.85
273,274,14740.693333333335
274,275,4819.094285714286
275,276,2759.654285714285
276,277,-41923.76083333334
277,278,3076.9049999999997
278,279,13617.16076923077
279,280,-6290.259444444447
280,281,2645.649999999999
281,282,6594.825454545455
282,283,11515.638421052632
283,284,14377.603333333334
284,285,-16411.699523809522
285,286,7275.271999999998
286,287,10943.51947368421
287,288,4888.61
288,289,4896.096363636363
289,290,-3937.0905882352954
290,291,3330.372142857143
291,292,-37248.89461538461
292,293,-99194.83666666666
293,294,6651.651666666668
294,295,8972.43
295,296,786.07
296,297,-1075.5444444444447
297,298,-2933.1660000000006
298,299,-1489.791111111111
299,300,-1980.6168749999997
300,301,2048.1259999999997
301,302,7473.285
302,303,10193.285
303,304,1375.2446153846154
304,305,-12151.152222222221
305,306,2375.6800000000003
306,307,7890.073846153847
307,308,3474.259230769231
308,309,11060.114545454546
309,310,-2903.5762499999996
310,311,-8846.194166666668
311,312,6814.582105263158
312,313,21175.777857142853
313,314,19536.657499999998
314,315,13152.081999999999
315,316,-12588.355
316,317,4387.96
317,318,105127.57333333332
318,319,8658.005000000001
319,320,-65414.880000000005
320,321,-2305.806666666666
321,322,4047.4766666666656
322,323,3082.5175
323,324,5069.354285714287
324,325,5775.909130434781
325,326,5396.936
326,327,4379.535
327,328,-134721.26
328,329,8228.68923076923
329,330,-22484.86111111111
330,331,-1500.272
331,332,714.202
332,333,449.18
333,334,-67178.99250000001
334,335,10247.44
335,336,-5919.859166666668
336,337,7249.203636363637
337,338,7074.633333333332
338,339,12487.290769230769
339,340,14915.127000000002
340,341,8150.1788888888905
341,342,-10780.876428571428
342,343,7752.17125
343,344,2565.9575
344,345,44918.32
345,346,-5284.077500000003
346,347,21734.34
347,348,16729.077999999998
348,349,1833.1256000000005
349,350,20350.243
350,351,3857.3624999999993
351,352,10735.4775
352,353,9367.964444444444
353,354,7940.915714285715
354,355,-60601.880000000005
355,356,-3800.5888888888894
356,357,696.235
357,358,-64519.06428571428
358,359,15213.833999999999
359,360,-2440.561666666667
360,361,-53914.17142857143
361,362,22908.34
362,363,808.53
363,365,4469.37
364,366,20662.43
365,367,-20775.2825
366,368,11762.31
367,369,-21995.0
368,370,-15493.076666666666
369,371,16504.675000000003
370,372,12900.542
371,373,12627.660000000002
372,374,8226.468571428572
373,375,7173.454000000001
374,376,-2089.8249999999994
375,377,-21324.23916666667
376,378,12711.883333333333
377,379,8781.53
378,380,9362.26
379,381,-14604.06625
380,382,-5292.982857142853
381,383,-15113.261999999999
382,384,-1187.5281249999994
383,385,18691.00888888889
384,386,2409.5471428571427
385,387,4475.977647058823
386,388,17485.474545454545
387,389,2826.1099999999997
388,390,15040.150000000001
389,391,9722.00875
390,392,-1175.634545454546
391,393,17670.866
392,394,999.4333333333333
393,395,-20157.541875000003
394,396,8526.993333333334
395,397,-4604.127499999999
396,398,1751.8137499999998
397,399,-4453.331428571429
398,400,-38472.24500000001
399,401,6183.756666666667
400,402,-826.4970000000001
401,403,3221.8779999999997
402,404,4466.1621428571425
403,405,34177.84666666666
404,406,4920.599090909091
405,407,5980.552857142857
406,408,12368.58
407,409,7344.146000000001
408,410,11287.330714285714
409,411,2560.34
410,412,-24184.77
411,413,12437.382222222222
412,414,4306.545
413,415,1414.93
414,416,-22310.21894736842
415,417,-2388.1575000000007
416,418,3537.318333333333
417,419,19392.734666666667
418,420,7010.063750000001
419,421,18600.676
420,422,16855.5975
421,423,-11754.655833333332
422,424,22301.942000000003
423,425,4237.296666666666
424,426,-25776.937499999996
425,427,33809.455
426,428,22721.179999999997
427,429,52973.66333333333
428,430,22391.782
429,431,-6797.888333333335
430,432,5435.678333333333
431,433,-54578.961428571434
432,434,28242.39
433,435,1654.49
434,436,633.348
435,437,-9567.6
436,438,8102.1425
437,439,-2268.3766666666666
438,440,13273.363571428572
439,441,10134.696249999999
440,442,8517.635
441,443,-12132.438000000002
442,444,-1693.4200000000005
443,445,3458.71
444,446,2695.1
445,447,-363553.86999999994
446,448,10443.507857142857
447,449,18802.806999999997
448,450,11240.808333333334
449,451,-8168.844999999999
450,452,21482.18
451,453,-11285.806470588237
452,454,6812.036153846154
453,455,17259.865
454,456,3923.9357142857148
